NPC���	��������	����	̯λ����	ģ�ͱ��	ͷ��	����	NPC����ID	ѡ���������	�Ƿ�ɼ�	�����״	��Ӧ��Χ	�ű����	�Ƿ�ת��	���ѽ�ң��ģ�	��ʼ��ӶNPC��ID	̯λ״̬	�۳��ٸ�����֤������	AI�༭��
HireShopNpc00783	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00784	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00785	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00786	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00787	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00788	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00789	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00790	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00791	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00792	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00793	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00794	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00795	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00796	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00797	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00798	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00799	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00800	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
	//city03·ׅ㇩reShopNpc00801-HireShopNpc01200																	
HireShopNpc00801	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00802	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00803	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00804	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00805	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00806	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00807	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00808	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00809	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00810	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00811	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00812	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00813	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00814	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00815	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00816	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00817	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00818	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00819	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00820	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00821	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00822	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00823	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00824	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00825	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00826	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00827	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00828	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00829	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00830	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00831	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00832	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00833	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00834	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00835	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00836	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00837	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00838	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00839	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00840	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00841	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00842	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00843	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00844	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00845	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00846	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00847	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00848	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00849	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00850	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00851	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00852	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00853	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00854	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00855	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00856	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00857	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00858	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00859	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00860	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00861	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00862	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00863	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00864	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00865	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00866	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00867	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00868	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00869	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00870	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00871	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00872	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00873	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00874	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00875	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00876	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00877	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00878	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00879	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00880	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00881	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00882	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00883	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00884	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00885	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00886	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00887	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00888	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00889	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00890	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00891	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00892	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00893	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00894	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00895	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00896	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00897	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00898	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00899	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00900	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00901	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00902	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00903	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00904	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00905	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00906	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00907	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00908	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00909	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00910	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00911	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00912	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00913	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00914	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00915	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00916	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00917	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00918	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00919	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00920	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00921	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00922	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00923	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00924	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00925	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00926	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00927	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00928	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00929	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00930	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00931	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00932	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00933	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00934	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00935	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00936	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00937	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00938	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00939	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00940	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00941	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00942	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00943	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00944	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00945	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00946	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00947	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00948	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00949	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00950	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00951	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00952	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00953	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00954	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00955	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00956	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00957	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00958	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00959	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00960	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00961	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00962	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00963	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00964	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00965	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00966	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00967	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00968	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00969	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00970	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00971	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00972	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00973	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00974	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00975	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00976	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00977	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00978	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00979	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
