STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
2810		密谋造反2(副本)	【1/4】	s950801	6		FunnpcClone017009	43	43	43		1		2811													title_2810	context_2810	accept_2810_1;menu_2810_1	complete_2810;submit_2810	uncom_2810	target_2810	task_TrackInfo_2810	next_2810	CanAcceptMenu_2810	UncompleteMenu_2810	CompleteMenu_2810					0	3	0				
2811		密谋造反3(副本)	【2/4】	s950801	6	FunnpcClone017009		43	43	43	2812	1	2810	2812													title_2811	context_2811	accept_2811_1;menu_2811_1	complete_2811;submit_2811	uncom_2811	target_2811	task_TrackInfo_2811	next_2811	CanAcceptMenu_2811	UncompleteMenu_2811	CompleteMenu_2811					0	3	0				
2812		密谋造反4(副本)	【3/4】	s950801	6			43	43	43	2813	1	2811	2813													title_2812	context_2812	accept_2812_1;menu_2812_1	complete_2812;submit_2812	uncom_2812	target_2812	task_TrackInfo_2812	next_2812	CanAcceptMenu_2812	UncompleteMenu_2812	CompleteMenu_2812					0	3	0				
2813		走漏风声(副本)	【4/5】	s950801	6		FunnpcClone017008	43	43	43	2814		2812	2814													title_2813	context_2813	accept_2813_1;menu_2813_1	complete_2813;submit_2813	uncom_2813	target_2813	task_TrackInfo_2813	next_2813	CanAcceptMenu_2813	UncompleteMenu_2813	CompleteMenu_2813					0	3	0				
2814		父子反目(副本)	【5/5】	s950801	6	FunnpcClone017008		43	43	43		1	2813														title_2814	context_2814	accept_2814_1;menu_2814_1	complete_2814;submit_2814	uncom_2814	target_2814	task_TrackInfo_2814	next_2814	CanAcceptMenu_2814	UncompleteMenu_2814	CompleteMenu_2814					0	3	0				
2815		卖主求荣(副本)	【1/4】	s950801	6			43	43	43	2816	1		2816													title_2815	context_2815	accept_2815_1;menu_2815_1	complete_2815;submit_2815	uncom_2815	target_2815	task_TrackInfo_2815	next_2815	CanAcceptMenu_2815	UncompleteMenu_2815	CompleteMenu_2815					0	3	0				
2816		罪魁祸首(副本)	【2/4】	s950801	6			43	43	43	2817	1	2815	2817													title_2816	context_2816	context_2816;menu_2816|target_2816;task_menu_accept_2816	complete_2816	uncom_2816	target_2816	task_TrackInfo_2816	next_2816	CanAcceptMenu_2816	UncompleteMenu_2816	CompleteMenu_2816					0	3	0				
2817		一雪沉冤(副本)	【3/4】	s950801	6			43	43	43	2818	1	2816	2818													title_2817	context_2817	accept_2817_1;menu_2817_1	complete_2817;submit_2817	uncom_2817	target_2817	task_TrackInfo_2817	next_2817	CanAcceptMenu_2817	UncompleteMenu_2817	CompleteMenu_2817					0	3	0				
2818		奉天成仁(副本)	【4/4】	s950801	6			43	43	43		1	2817														title_2818	context_2818	context_2818;menu_2818|target_2818;task_menu_accept_2818	complete_2818	uncom_2818	target_2818	task_TrackInfo_2818	next_2818	CanAcceptMenu_2818	UncompleteMenu_2818	CompleteMenu_2818					0	3	0				
2819		完成出师(副本)	【1/4】	s950801	6			43	43	43	2820	1		2819													title_2819	context_2819	accept_2819_1;menu_2819_1	complete_2819;submit_2819	uncom_2819	target_2819	task_TrackInfo_2819	next_2819	CanAcceptMenu_2819	UncompleteMenu_2819	CompleteMenu_2819					0	3	0				
2820		缉拿大盗(副本)	【2/4】	s950801	6			43	43	43	2821	1	2819	2821													title_2820	context_2820	accept_2820_1;menu_2820_1	complete_2820;submit_2820	uncom_2820	target_2820	task_TrackInfo_2820	next_2820	CanAcceptMenu_2820	UncompleteMenu_2820	CompleteMenu_2820					0	3	0				
2821		活着出去（副本）	【3/4】	s950801	6			43	43	43	2822	1	2820	2822													title_2821	context_2821	context_2821;menu_2821|target_2821;task_menu_accept_2821	complete_2821	uncom_2821	target_2821	task_TrackInfo_2821	next_2821	CanAcceptMenu_2821	UncompleteMenu_2821	CompleteMenu_2821					0	3	0				
2822		羁押归案(副本)	【4/4】	s950801	6			43	43	43		1	2821												SubmitNpcEx_2822		title_2822	context_2822	accept_2822_1;menu_2822_1	complete_2822;submit_2822	uncom_2822	target_2822	task_TrackInfo_2822	next_2822	CanAcceptMenu_2822	UncompleteMenu_2822	CompleteMenu_2822					0	3	0				
2823				s950801	6	jyw041	FunnpcClone017005	43	5	5			2806	2807											SubmitNpcEx_2823		title_2823	context_2823	accept_2823_1;menu_2823_1	complete_2823;submit_2823		target_2823		next_2823	CanAcceptMenu_2823		CompleteMenu_2823					1	0	0				
2824				s950801	6	FunnpcClone017011	FunnpcClone017004	43	5	5			2803	2804													title_2824	context_2824	accept_2824_1;menu_2824_1	complete_2824;submit_2824		target_2824		next_2824	CanAcceptMenu_2824		CompleteMenu_2824					1	0	0				
2831		马贼-踏平客栈		s950201	6			28																			title_2831	context_2831	context_2831;menu_2831|target_2831;task_menu_accept_2831	complete_2831	uncom_2831	target_2831	task_TrackInfo_2831	next_2831	CanAcceptMenu_2831	UncompleteMenu_2831	CompleteMenu_2831					0	3	0				
2832		马贼-杀周淮安	【5/9】	s950201	6	bossclone002013	bossclone002013	28	28	28			2447	2833											submitnpcex_2832		title_2832	context_2832	context_2832;menu_2832|target_2832;task_menu_accept_2832	complete_2832	uncom_2832	target_2832	task_TrackInfo_2832	next_2832	CanAcceptMenu_2832	UncompleteMenu_2832	CompleteMenu_2832					0	3	0				
2833		马贼-杀董遒沈义山	【6/9】	s950201	6	bossclone002013	bossclone002013	28	28	28			2832	2836											submitnpcex_2833		title_2833	context_2833	context_2833;menu_2833|target_2833;task_menu_accept_2833	complete_2833	uncom_2833	target_2833	task_TrackInfo_2833	next_2833	CanAcceptMenu_2833	UncompleteMenu_2833	CompleteMenu_2833					0	3	0				
2836		马贼-踏平客栈	【7/9】	s950201	6	bossclone002013	bossclone002013	28	28	28			2833	2837											submitnpcex_2836	task\clone002\task2836.lua	title_2836	context_2836	context_2836;menu_2836|target_2836;task_menu_accept_2836	complete_2836	uncom_2836	target_2836	task_TrackInfo_2836	next_2836	CanAcceptMenu_2836	UncompleteMenu_2836	CompleteMenu_2836					0	3	0				
2837		马贼-烧毁客栈	【8/9】	s950201	6	bossclone002013	bossclone002013	28	28	28			2836	2838								40016			submitnpcex_2837		title_2837	context_2837	context_2837;menu_2837|target_2837;task_menu_accept_2837	complete_2837	uncom_2837	target_2837	task_TrackInfo_2837	next_2837	CanAcceptMenu_2837	UncompleteMenu_2837	CompleteMenu_2837					0	3	0				
2838		马贼-向锦衣卫邀功	【9/9】	s950201	6	bossclone002013	bossclone002013	28	28	28			2837									40020			submitnpcex_2838		title_2838	context_2838	context_2838;menu_2838|target_2838;task_menu_accept_2838	complete_2838	uncom_2838	target_2838	task_TrackInfo_2838	next_2838	CanAcceptMenu_2838	UncompleteMenu_2838	CompleteMenu_2838					0	3	0				
2839		金镶玉-做馅	【1/9】	s950201	6	bossclone002007	bossclone002019	28	28	28			2845	2840											submitnpcex_2839	task\clone002\task2839.lua	title_2839	context_2839	context_2839;menu_2839|target_2839;task_menu_accept_2839	complete_2839	uncom_2839	target_2839	task_TrackInfo_2839	next_2839	CanAcceptMenu_2839	UncompleteMenu_2839	CompleteMenu_2839					0	3	0				
2840		金镶玉-打发千户	【2/9】	s950201	6		bossclone002007	28	28	28			2839	2841											submitnpcex_2840	task\clone002\task2840.lua	title_2840	context_2840	context_2840;menu_2840|target_2840;task_menu_accept_2840	complete_2840	uncom_2840	target_2840	task_TrackInfo_2840	next_2840	CanAcceptMenu_2840	UncompleteMenu_2840	CompleteMenu_2840					0	3	0				
2841		金镶玉-准备动手	【3/9】	s950201	6	bossclone002007	bossclone002007	28	28	28			2840	2842											submitnpcex_2841	task\clone002\task2841_buffer.lua	title_2841	context_2841	context_2841;menu_2841|target_2841;task_menu_accept_2841	complete_2841	uncom_2841	target_2841	task_TrackInfo_2841	next_2841	CanAcceptMenu_2841	UncompleteMenu_2841	CompleteMenu_2841					0	3	0				
2842		金镶玉-见财起意	【4/9】	s950201	6	bossclone002007	bossclone002007	28	28	28			2841	2843											submitnpcex_2842		title_2842	context_2842	context_2842;menu_2842|target_2842;task_menu_accept_2842	complete_2842	uncom_2842	target_2842	task_TrackInfo_2842	next_2842	CanAcceptMenu_2842	UncompleteMenu_2842	CompleteMenu_2842					0	3	0				
2843		金镶玉-马贼的进攻	【5/9】	s950201	6		bossclone002007	28	28	28			2842	2846											submitnpcex_2843		title_2843	context_2843	context_2843;menu_2843|target_2843;task_menu_accept_2843	complete_2843	uncom_2843	target_2843	task_TrackInfo_2843	next_2843	CanAcceptMenu_2843	UncompleteMenu_2843	CompleteMenu_2843					0	3	0				
2845		金镶玉-选势力		s950201	6		bossclone002007	28	28	28			2064	2839											submitnpcex_2845		title_2845	context_2845	context_2845;menu_2845|target_2845;task_menu_accept_2845	complete_2845	uncom_2845	target_2845	task_TrackInfo_2845	next_2845	CanAcceptMenu_2845	UncompleteMenu_2845	CompleteMenu_2845					0	3	0				
2846		金镶玉-杀死内应	【6/9】	s950201	6	bossclone002007	bossclone002007	28	28	28			2843	2848											submitnpcex_2846		title_2846	context_2846	context_2846;menu_2846|target_2846;task_menu_accept_2846	complete_2846	uncom_2846	target_2846	task_TrackInfo_2846	next_2846	CanAcceptMenu_2846	UncompleteMenu_2846	CompleteMenu_2846					0	3	0				
2848		金镶玉-密道出关	【7/9】	s950201	6	bossclone002007	bossclone002004	28	28	28			2846	2331											submitnpcex_2848		title_2848	context_2848	context_2848;menu_2848|target_2848;task_menu_accept_2848	complete_2848	uncom_2848	target_2848	task_TrackInfo_2848	next_2848	CanAcceptMenu_2848	UncompleteMenu_2848	CompleteMenu_2848					0	3	0				
2901				s950901	6	WorldNpc03816	WorldNpc03811	45	8	8				2902				10596									title_2901	context_2901	context_2901;menu_2901|target_2901;task_menu_accept_2901	complete_2901	uncom_2901	target_2901	task_TrackInfo_2901	next_2901	CanAcceptMenu_2901	UncompleteMenu_2901	CompleteMenu_2901					1	0	0				
2902				s950901	6	WorldNpc03811	WorldNpc03813	45	8	8	2903	1	2901	2903				10596									title_2902	context_2902	context_2902;menu_2902|target_2902;task_menu_accept_2902	complete_2902	uncom_2902	target_2902	task_TrackInfo_2902	next_2902	CanAcceptMenu_2902	UncompleteMenu_2902	CompleteMenu_2902					1	0	0				
2903				s950901	6	WorldNpc03813	WorldNpc03813	45	8	8	2904		2902	2904				10596									title_2903	context_2903	context_2903;menu_2903|target_2903;task_menu_accept_2903	complete_2903	uncom_2903	target_2903	task_TrackInfo_2903	next_2903	CanAcceptMenu_2903	UncompleteMenu_2903	CompleteMenu_2903					1	0	0				
2904				s950901	6			45	8	8	2905	1	2903	2905				10596									title_2904	context_2904	context_2904;menu_2904|target_2904;task_menu_accept_2904	complete_2904	uncom_2904	target_2904	task_TrackInfo_2904	next_2904	CanAcceptMenu_2904	UncompleteMenu_2904	CompleteMenu_2904					1	0	0				
2905				s950901	6		WorldNpc03811	45	8	8	2906	1	2904	2906				10596									title_2905	context_2905	context_2905;menu_2905	complete_2905	uncom_2905	target_2905	task_TrackInfo_2905	next_2905	CanAcceptMenu_2905	UncompleteMenu_2905	CompleteMenu_2905					1	0	0				
2906				s950901	6		BossClone019020	45	8	19			2905					10596									title_2906	context_2906	context_2906;menu_2906|target_2906;task_menu_accept_2906	complete_2906	uncom_2906	target_2906	task_TrackInfo_2906	next_2906	CanAcceptMenu_2906	UncompleteMenu_2906	CompleteMenu_2906					1	0	0				
2921				s950901	6	WorldNpc03816	WorldNpc03816	45	8	8		1		2922				23456									title_2921	context_2921	context_2921;menu_2921|target_2921;task_menu_accept_2921	complete_2921	uncom_2921	target_2921	task_TrackInfo_2921	next_2921	CanAcceptMenu_2921	UncompleteMenu_2921	CompleteMenu_2921					1	0	0				
2922				s950901	6	WorldNpc03816	WorldNpc03942	45	8	8		1	2921	2923													title_2922	context_2922	context_2922;menu_2922|target_2922;task_menu_accept_2922	complete_2922	uncom_2922	target_2922	task_TrackInfo_2922	next_2922	CanAcceptMenu_2922	UncompleteMenu_2922	CompleteMenu_2922					1	0	0				
2923				s950901	6	WorldNpc03942	WorldNpc03942	45	8	8			2922	2924													title_2923	context_2923	context_2923;menu_2923|target_2923;task_menu_accept_2923	complete_2923	uncom_2923	target_2923	task_TrackInfo_2923	next_2923	CanAcceptMenu_2923	UncompleteMenu_2923	CompleteMenu_2923					1	0	0				
2924				s950901	6	WorldNpc03942	WorldNpc03813	45	8	8			2923	2925													title_2924	context_2924	context_2924;menu_2924|target_2924;task_menu_accept_2924	complete_2924	uncom_2924	target_2924	task_TrackInfo_2924	next_2924	CanAcceptMenu_2924	UncompleteMenu_2924	CompleteMenu_2924					1	0	0				
2925				s950901	6	WorldNpc03813	WorldNpc03816	45	8	8			2924	2926											SubmitNpcEx_2925		title_2925	context_2925	context_2925;menu_2925|target_2925;task_menu_accept_2925	complete_2925	uncom_2925	target_2925	task_TrackInfo_2925	next_2925	CanAcceptMenu_2925	UncompleteMenu_2925	CompleteMenu_2925					1	0	0				
2926				s950901	6	WorldNpc03816	WorldNpc03810	45	8	8			2925	2927											SubmitNpcEx_2926		title_2926	context_2926	context_2926;menu_2926|target_2926;task_menu_accept_2926	complete_2926	uncom_2926	target_2926	task_TrackInfo_2926	next_2926	CanAcceptMenu_2926	UncompleteMenu_2926	CompleteMenu_2926					1	0	0				
2927				s950901	6	WorldNpc03810	WorldNpc03811	45	8	8		1	2926	2928													title_2927	context_2927	context_2927;menu_2927|target_2927;task_menu_accept_2927	complete_2927	uncom_2927	target_2927	task_TrackInfo_2927	next_2927	CanAcceptMenu_2927	UncompleteMenu_2927	CompleteMenu_2927					1	0	0				
2928				s950901	6	WorldNpc03811	WorldNpc03942	45	8	8			2927									40364					title_2928	context_2928	context_2928;menu_2928|target_2928;task_menu_accept_2928	complete_2928	uncom_2928	target_2928	task_TrackInfo_2928	next_2928	CanAcceptMenu_2928	UncompleteMenu_2928	CompleteMenu_2928					1	0	0				
2930				s950901	6	WorldNpc03942	WorldNpc03942	45	8	8			2928														title_2930	context_2930	context_2930;menu_2930|target_2930;task_menu_accept_2930	complete_2930	uncom_2930	target_2930	task_TrackInfo_2930	next_2930	CanAcceptMenu_2930	UncompleteMenu_2930	CompleteMenu_2930					1	0	0				
2931				s950901	6	WorldNpc03942	WorldNpc03942	45	8	8			2928														title_2931	context_2931	context_2931;menu_2931|target_2931;task_menu_accept_2931	complete_2931	uncom_2931	target_2931	task_TrackInfo_2931	next_2931	CanAcceptMenu_2931	UncompleteMenu_2931	CompleteMenu_2931					1	0	0				
2920				s950901	6		FunnpcClone019059	45	45	45								10596				40244;40245			SubmitNpcEx_2920		title_2920	context_2920	accept_2920_1;menu_2920_1	complete_2920	uncom_2920	target_2920	task_TrackInfo_2920	next_2920	CanAcceptMenu_2920	UncompleteMenu_2920	CompleteMenu_2920					1	1	0				
2501		高副帮主	【1/8】	s951001	6	funnpcclone011005	funnpcclone011006	37	6	6				2502				24778									title_2501	context_2501	context_2501;menu_2501|target_2501;task_menu_accept_2501	complete_2501	uncom_2501	target_2501	task_TrackInfo_2501	next_2501	CanAcceptMenu_2501	UncompleteMenu_2501	CompleteMenu_2501					1	0	0				
2502		密封信函	【2/8】	s951001	6	funnpcclone011006	funnpcclone011006	37	6	6			2501	2503													title_2502	context_2502	context_2502;menu_2502|target_2502;task_menu_accept_2502	complete_2502	uncom_2502	target_2502	task_TrackInfo_2502	next_2502	CanAcceptMenu_2502	UncompleteMenu_2502	CompleteMenu_2502					1	0	0				
2503		上呈信函	【3/8】	s951001	6	funnpcclone011006	funnpcclone011008	37	6	6			2502	2504								40201;40202					title_2503	context_2503	context_2503;menu_2503|target_2503;task_menu_accept_2503	complete_2503	uncom_2503	target_2503	task_TrackInfo_2503	next_2503	CanAcceptMenu_2503	UncompleteMenu_2503	CompleteMenu_2503					1	0	0				
2504		第一封信	【4/8】	s951001	6	funnpcclone011008	funnpcclone011008	37	6	6			2503	2505													title_2504	context_2504	context_2504;menu_2504|target_2504;task_menu_accept_2504	complete_2504	uncom_2504	target_2504	task_TrackInfo_2504	next_2504	CanAcceptMenu_2504	UncompleteMenu_2504	CompleteMenu_2504					1	0	0				
2505		异常情况	【5/8】	s951001	6	funnpcclone011008	funnpcclone011008	37	6	6			2504	2506													title_2505	context_2505	context_2505;menu_2505|target_2505;task_menu_accept_2505	complete_2505	uncom_2505	target_2505	task_TrackInfo_2505	next_2505	CanAcceptMenu_2505	UncompleteMenu_2505	CompleteMenu_2505					1	0	0				
2506		非同小可	【6/8】	s951001	6	funnpcclone011008	funnpcclone011008	37	6	6			2505	2507													title_2506	context_2506	context_2506;menu_2506|target_2506;task_menu_accept_2506	complete_2506	uncom_2506	target_2506	task_TrackInfo_2506	next_2506	CanAcceptMenu_2506	UncompleteMenu_2506	CompleteMenu_2506					1	0	0				
2507		晴天霹雳	【7/8】	s951001	6	funnpcclone011008	funnpcclone011008	37	6	6			2506	2508													title_2507	context_2507	context_2507;menu_2507|target_2507;task_menu_accept_2507	complete_2507	uncom_2507	target_2507	task_TrackInfo_2507	next_2507	CanAcceptMenu_2507	UncompleteMenu_2507	CompleteMenu_2507					1	0	0				
2508		商量大计	【8/8】	s951001	6	funnpcclone011008	funnpcclone011006	37	6	6		1	2507									40203					title_2508	context_2508	context_2508;menu_2508|target_2508;task_menu_accept_2508	complete_2508	uncom_2508	target_2508	task_TrackInfo_2508	next_2508	CanAcceptMenu_2508	UncompleteMenu_2508	CompleteMenu_2508					1	0	0				
2509		先下手为强	【1/3】	s951001	6	funnpcclone011006	funnpcclone011020	37	6	37			2508	2516				11148							submitnpcex_2509		title_2509	context_2509	context_2509;menu_2509|target_2509;task_menu_accept_2509	complete_2509	uncom_2509	target_2509	task_TrackInfo_2509	next_2509	CanAcceptMenu_2509	UncompleteMenu_2509	CompleteMenu_2509					1	0	0				
2510		架空帮主		s951001	6			37	37	37															submitnpcex_2510		title_2510	context_2510	accept_2510_1;menu_2510_1	complete_2510	uncom_2510	target_2510	task_TrackInfo_2510	next_2510	CanAcceptMenu_2510	UncompleteMenu_2510	CompleteMenu_2510					1	0	0				
2511		兵分两路		s951001	6			37	37	37															submitnpcex_2511		title_2511	context_2511	context_2511;menu_2511|target_2511;task_menu_accept_2511	complete_2511	uncom_2511	target_2511	task_TrackInfo_2511	next_2511	CanAcceptMenu_2511	UncompleteMenu_2511	CompleteMenu_2511					1	0	0				
2512		猛然醒悟		s951001	6			37	37	37															submitnpcex_2512		title_2512	context_2512	context_2512;menu_2512|target_2512;task_menu_accept_2512	complete_2512	uncom_2512	target_2512	task_TrackInfo_2512	next_2512	CanAcceptMenu_2512	UncompleteMenu_2512	CompleteMenu_2512					1	0	0				
2513		冲出重围		s951001	6			37	37	37															submitnpcex_2513		title_2513	context_2513	context_2513;menu_2513|target_2513;task_menu_accept_2513	complete_2513	uncom_2513	target_2513	task_TrackInfo_2513	next_2513	CanAcceptMenu_2513	UncompleteMenu_2513	CompleteMenu_2513					1	0	0				
2514		帮主被俘		s951001	6			37	37	37															submitnpcex_2514		title_2514	context_2514	context_2514;menu_2514|target_2514;task_menu_accept_2514	complete_2514	uncom_2514	target_2514	task_TrackInfo_2514	next_2514	CanAcceptMenu_2514	UncompleteMenu_2514	CompleteMenu_2514					1	0	0				
2516			【2/3】	s951001	6		funnpcclone011013	37		37			2509	2515											SubmitNpcEx_2516		title_2516	context_2516	context_2516;menu_2516|target_2516;task_menu_accept_2516	complete_2516		target_2516		next_2516	CanAcceptMenu_2516		CompleteMenu_2516					1	0	0				
2515		救出帮主	【3/3】	s951001	6	funnpcclone011019	funnpcclone011018	37	37	37			2516												submitnpcex_2515		title_2515	context_2515	context_2515;menu_2515|target_2515;task_menu_accept_2515	complete_2515	uncom_2515	target_2515	task_TrackInfo_2515	next_2515	CanAcceptMenu_2515	UncompleteMenu_2515	CompleteMenu_2515					1	0	0				
2701			【1/14】	s951101	6	WorldNpc03305	WorldNpc03305	41	7	7				2702				24857									title_2701	context_2701	accept_2701_1;menu_2701_1	complete_2701		target_2701		next_2701	CanAcceptMenu_2701		CompleteMenu_2701					1	0	0				
2702			【2/14】	s951101	6	WorldNpc03305	WorldNpc03305	41	7	3			2701	2704											SubmitNpcEx_2702		title_2702	context_2702	context_2702;menu_2702|target_2702;task_menu_accept_2702	complete_2702;submit_2702		target_2702		next_2702	CanAcceptMenu_2702		CompleteMenu_2702	823				1	0	0				
2703			【3/14】	s951101	6																	40284					title_2703	context_2703	context_2703;menu_2703|target_2703;task_menu_accept_2703	complete_2703		target_2703		next_2703	CanAcceptMenu_2703		CompleteMenu_2703					1	0	0				
2704			【4/14】	s951101	6	WorldNpc03305	FunnpcClone015001	41	7	7			2702	2705													title_2704	context_2704	context_2704;menu_2704|target_2704;task_menu_accept_2704	complete_2074		target_2704		next_2704	CanAcceptMenu_2704		CompleteMenu_2074					1	0	0				
2705			【5/14】	s951101	6	FunnpcClone015001	WorldNpc03305	41	7	7			2704														title_2705	context_2705	context_2705;menu_2705|target_2705;task_menu_accept_2705	complete_2705		target_2705		next_2705	CanAcceptMenu_2705		CompleteMenu_2705					1	0	0				
2706			【6/14】	s951101	6													11148									title_2706	context_2706	context_2706;menu_2706|target_2706;task_menu_accept_2706	complete_2706		target_2706		next_2706	CanAcceptMenu_2706		CompleteMenu_2706					1	0	0				
2707			【7/14】	s951101	6													11148									title_2707	context_2707	context_2707;menu_2707|target_2707;task_menu_accept_2707	complete_2707		target_2707		next_2707	CanAcceptMenu_2707		CompleteMenu_2707					1	0	0				
2708			【8/14】	s951101	6													11148				40285					title_2708	context_2708	context_2708;menu_2708|target_2708;task_menu_accept_2708	complete_2708		target_2708		next_2708	CanAcceptMenu_2708		CompleteMenu_2708					1	0	0				
2709			【9/14】	s951101	6													11148									title_2709	context_2709	context_2709;menu_2709|target_2709;task_menu_accept_2709	complete_2709		target_2709		next_2709	CanAcceptMenu_2709		CompleteMenu_2709					1	0	0				
2710			【10/14】	s951101	6													11148									title_2710	context_2710	context_2710;menu_2710|target_2710;task_menu_accept_2710	complete_2710		target_2710		next_2710	CanAcceptMenu_2710		CompleteMenu_2710					1	0	0				
2711			【11/14】	s951101	6	FunnpcClone015001	WorldNpc01167											11148									title_2711	context_2711	context_2711;menu_2711|target_2711;task_menu_accept_2711	complete_2711		target_2711		next_2711	CanAcceptMenu_2711		CompleteMenu_2711					1	0	0				
2712			【12/14】	s951101	6													11148				40282					title_2712	context_2712	context_2712;menu_2712|target_2712;task_menu_accept_2712	complete_2712		target_2712		next_2712	CanAcceptMenu_2712		CompleteMenu_2712					1	0	0				
2722			【13/14】	s951101	6	FunnpcClone015001												11148									title_2722	context_2722	context_2722;menu_2722|target_2722;task_menu_accept_2722	complete_2722		target_2722		next_2722	CanAcceptMenu_2722		CompleteMenu_2722					1	0	0				
2723			【14/14】	s951101	6													11148							SubmitNpcEx_2723		title_2723	context_2723	context_2723;menu_2723|target_2723;task_menu_accept_2723	complete_2723;submit_2723		target_2723		next_2723	CanAcceptMenu_2723		CompleteMenu_2723					1	0	0				
2713			【1/2】	s951101	6	FunnpcClone015047	FunnpcClone015048	41	41	41				2714											SubmitNpcEx_2713		title_2713	context_2713	accept_2713_1;menu_2713_1	complete_2713		target_2713		next_2713	CanAcceptMenu_2713		CompleteMenu_2713					1	3	0				
2714			【2/2】	s951101	6	FunnpcClone015048	FunnpcClone015047	41	41	41			2713												SubmitNpcEx_2714	task\clone015\task2714.lua	title_2714	context_2714	accept_2714_1;menu_2714_1	complete_2714		target_2714		next_2714	CanAcceptMenu_2714		CompleteMenu_2714					1	3	0				
2715			【1/5】	s951101	6	FunnpcClone015045	FunnpcClone015045	41	41	41				2716											SubmitNpcEx_2715		title_2715	context_2715	accept_2715_1;menu_2715_1	complete_2715		target_2715		next_2715	CanAcceptMenu_2715		CompleteMenu_2715					1	3	0				
2716			【2/5】	s951101	6	FunnpcClone015045	FunnpcClone015046	41	41	41			2715	2717								40283			SubmitNpcEx_2716		title_2716	context_2716	accept_2716_1;menu_2716_1	complete_2716		target_2716		next_2716	CanAcceptMenu_2716		CompleteMenu_2716					1	3	0				
2717			【3/5】	s951101	6	FunnpcClone015046	FunnpcClone015049	41	41	41			2716	2718											SubmitNpcEx_2717		title_2717	context_2717	accept_2717_1;menu_2717_1	complete_2717		target_2717		next_2717	CanAcceptMenu_2717		CompleteMenu_2717					1	3	0				
2718			【4/5】	s951101	6	FunnpcClone015049	FunnpcClone015049	41	41	41			2717	2719											SubmitNpcEx_2718		title_2718	context_2718	accept_2718_1;menu_2718_1	complete_2718		target_2718		next_2718	CanAcceptMenu_2718		CompleteMenu_2718					1	3	0				
2719			【5/5】	s951101	6	FunnpcClone015049	FunnpcClone015046	41	41	41			2718												SubmitNpcEx_2719		title_2719	context_2719	accept_2719_1;menu_2719_1	complete_2719		target_2719		next_2719	CanAcceptMenu_2719		CompleteMenu_2719					1	3	0				
2720			【1/2】	s951101	6	FunnpcClone015056	FunnpcClone015056	41	41	41				2721											SubmitNpcEx_2720		title_2720	context_2720	accept_2720_1;menu_2720_1	complete_2720		target_2720		next_2720	CanAcceptMenu_2720		CompleteMenu_2720					1	3	0				
2721			【2/2】	s951101	6	FunnpcClone015056	FunnpcClone015056	41	41	41			2720												SubmitNpcEx_2721		title_2721	context_2721	accept_2721_1;menu_2721_1	complete_2721		target_2721		next_2721	CanAcceptMenu_2721		CompleteMenu_2721					1	3	0				
2601		下山调查		s951201	6	WorldNpc02201	funnpcclone013003	39	9	9	2602							24846									title_2601	context_2601	context_2601;menu_2601|target_2601;task_menu_accept_2601	complete_2601	uncom_2601	target_2601	task_TrackInfo_2601	next_2601	CanAcceptMenu_2601	UncompleteMenu_2601	CompleteMenu_2601					0	0	0				
2602				s951201	6		WorldNpc02201	39	9	9				2605								40241					title_2602	context_2602		complete_2602	uncom_2602	target_2602	task_TrackInfo_2602	next_2602		UncompleteMenu_2602	CompleteMenu_2602		767			0	0	0				
2605		安排住处		s951201	6	WorldNpc02201	funnpcclone013021	39	9	9			2602	2606													title_2605	context_2605	context_2605;menu_2605|target_2605;task_menu_accept_2605	complete_2605	uncom_2605	target_2605	task_TrackInfo_2605	next_2605	CanAcceptMenu_2605	UncompleteMenu_2605	CompleteMenu_2605					1	0	0				
2606		暗中调查		s951201	6	funnpcclone013021	funnpcclone013021	39	9	9			2605	2607													title_2606	context_2606	context_2606;menu_2606|target_2606;task_menu_accept_2606	complete_2606	uncom_2606	target_2606	task_TrackInfo_2606	next_2606	CanAcceptMenu_2606	UncompleteMenu_2606	CompleteMenu_2606					1	0	0				
2607		天机遗孤1		s951201	6	funnpcclone013021	funnpcclone013021	39	9	9			2606	2608													title_2607	context_2607	context_2607;menu_2607|target_2607;task_menu_accept_2607	complete_2607	uncom_2607	target_2607	task_TrackInfo_2607	next_2607	CanAcceptMenu_2607	UncompleteMenu_2607	CompleteMenu_2607					1	0	0				
2608		天机遗孤2		s951201	6	funnpcclone013021	funnpcclone013021	39	9	9	2609		2607	2609								40242					title_2608	context_2608	context_2608;menu_2608|target_2608;task_menu_accept_2608	complete_2608	uncom_2608	target_2608	task_TrackInfo_2608	next_2608	CanAcceptMenu_2608	UncompleteMenu_2608	CompleteMenu_2608		775			1	0	0				
2609		天机遗孤3		s951201	6	funnpcclone013021	funnpcclone013005	39	9	9			2608	2610											SubmitNpcEx_2609		title_2609	context_2609	context_2609;menu_2609|target_2609;task_menu_accept_2609	complete_2609	uncom_2609	target_2609	task_TrackInfo_2609	next_2609	CanAcceptMenu_2609	UncompleteMenu_2609	CompleteMenu_2609					0	0	0				
