STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
814				s960101	3	JobLuoY005	JobLuoY005		16	16				815				25074				43020					title_814	context_814	accept_814_1;menu_814_1	complete_814;submit_814		target_814		next_814	CanAcceptMenu_814		CompleteMenu_814					0	0	0						
815				s960101	3	JobLuoY005	JobLuoY005		16	16			814	816				25074									title_815	context_815	accept_815_1;menu_815_1	complete_815;submit_815		target_815		next_815	CanAcceptMenu_815		CompleteMenu_815					0	0	0						
816				s960101	3	JobLuoY005	JobLuoY005		16	16			815					25074									title_816	context_816	accept_816_1;menu_816_1	complete_816;submit_816		target_816		next_816	CanAcceptMenu_816		CompleteMenu_816					0	0	0						
817				s960101	3	JobChengD005	JobChengD005		17	17				818				25075				43020					title_817	context_817	accept_817_1;menu_817_1	complete_817;submit_817		target_817		next_817	CanAcceptMenu_817		CompleteMenu_817					0	0	0						
818				s960101	3	JobChengD005	JobChengD005		17	17			817	819				25075									title_818	context_818	accept_818_1;menu_818_1	complete_818;submit_818		target_818		next_818	CanAcceptMenu_818		CompleteMenu_818					0	0	0						
819				s960101	3	JobChengD005	JobChengD005		17	17			818					25075									title_819	context_819	accept_819_1;menu_819_1	complete_819;submit_819		target_819		next_819	CanAcceptMenu_819		CompleteMenu_819					0	0	0						
820				s960101	3	FuncNpc00003	JobQianDZ007		1	1				821				9998							SubmitNpcEx_820		title_820	context_820	accept_820_1;menu_820_1	complete_820;submit_820		target_820		next_820	CanAcceptMenu_820		CompleteMenu_820					0	0	0						
821				s960101	3	JobQianDZ007	JobQianDZ007		1	1			820;827	822								43042			SubmitNpcEx_821		title_821	context_821	accept_821_1;menu_821_1	complete_821;submit_821		target_821		next_821	CanAcceptMenu_821		CompleteMenu_821					0	0	0						
822				s960101	3	JobQianDZ007	JobQianDZ007		1	1			821	861								43058			SubmitNpcEx_822		title_822	context_822	accept_822_1;menu_822_1	complete_822;submit_822		target_822		next_822	CanAcceptMenu_822		CompleteMenu_822					0	0	0						
823				s960101	3	JobQianDZ008	JobQianDZ008		1	1			861	824								43044			SubmitNpcEx_823		title_823	context_823	accept_823_1;menu_823_1	complete_823;submit_823		target_823		next_823	CanAcceptMenu_823		CompleteMenu_823					0	0	0						
824				s960101	3	JobQianDZ008	JobQianDZ008		1	1			823	862								43059			SubmitNpcEx_824		title_824	context_824	accept_824_1;menu_824_1	complete_824;submit_824		target_824		next_824	CanAcceptMenu_824		CompleteMenu_824					0	0	0						
825				s960101	3	JobQianDZ002	JobQianDZ002		1	1			862	826								43040			SubmitNpcEx_825		title_825	context_825	accept_825_1;menu_825_1	complete_825;submit_825		target_825		next_825	CanAcceptMenu_825		CompleteMenu_825					0	0	0						
826				s960101	3	JobQianDZ002	JobQianDZ002		1	1			825									43060			SubmitNpcEx_826		title_826	context_826	accept_826_1;menu_826_1	complete_826;submit_826		target_826		next_826	CanAcceptMenu_826		CompleteMenu_826					0	0	0						
827				s960101	3	FuncNpc00001	JobQianDZ007		1	1				821				10060							SubmitNpcEx_827		title_827	context_827	accept_827_1;menu_827_1	complete_827;submit_827		target_827		next_827	CanAcceptMenu_827		CompleteMenu_827					0	0	0						
828				s960101	3	WorldNpc00628	JobYanYZ007		3	3				829				10061							SubmitNpcEx_828		title_828	context_828	accept_828_1;menu_828_1	complete_828;submit_828		target_828		next_828	CanAcceptMenu_828		CompleteMenu_828					0	0	0						
829				s960101	3	JobYanYZ007	JobYanYZ007		3	3			828	830								43042			SubmitNpcEx_829		title_829	context_829	accept_829_1;menu_829_1	complete_829;submit_829		target_829		next_829	CanAcceptMenu_829		CompleteMenu_829					0	0	0						
830				s960101	3	JobYanYZ007	JobYanYZ007		3	3			829	863								43058			SubmitNpcEx_830		title_830	context_830	accept_830_1;menu_830_1	complete_830;submit_830		target_830		next_830	CanAcceptMenu_830		CompleteMenu_830					0	0	0						
831				s960101	3	JobYanYZ008	JobYanYZ008		3	3			863	832								43044			SubmitNpcEx_831		title_831	context_831	accept_831_1;menu_831_1	complete_831;submit_831		target_831		next_831	CanAcceptMenu_831		CompleteMenu_831					0	0	0						
832				s960101	3	JobYanYZ008	JobYanYZ008		3	3			831	864								43059			SubmitNpcEx_832		title_832	context_832	accept_832_1;menu_832_1	complete_832;submit_832		target_832		next_832	CanAcceptMenu_832		CompleteMenu_832					0	0	0						
833				s960101	3	JobYanYZ002	JobYanYZ002		3	3			864	834								43040			SubmitNpcEx_833		title_833	context_833	accept_833_1;menu_833_1	complete_833;submit_833		target_833		next_833	CanAcceptMenu_833		CompleteMenu_833					0	0	0						
834				s960101	3	JobYanYZ002	JobYanYZ002		3	3			833									43060			SubmitNpcEx_834		title_834	context_834	accept_834_1;menu_834_1	complete_834;submit_834		target_834		next_834	CanAcceptMenu_834		CompleteMenu_834					0	0	0						
835				s960101	3	WorldNpc10684	JobMoHZ007		4	4				836				10062							SubmitNpcEx_835		title_835	context_835	accept_835_1;menu_835_1	complete_835;submit_835		target_835		next_835	CanAcceptMenu_835		CompleteMenu_835					0	0	0						
836				s960101	3	JobMoHZ007	JobMoHZ007		4	4			835	837								43042			SubmitNpcEx_836		title_836	context_836	accept_836_1;menu_836_1	complete_836;submit_836		target_836		next_836	CanAcceptMenu_836		CompleteMenu_836					0	0	0						
837				s960101	3	JobMoHZ007	JobMoHZ007		4	4			836	865								43058			SubmitNpcEx_837		title_837	context_837	accept_837_1;menu_837_1	complete_837;submit_837		target_837		next_837	CanAcceptMenu_837		CompleteMenu_837					0	0	0						
838				s960101	3	JobMoHZ008	JobMoHZ008		4	4			865	839								43044			SubmitNpcEx_838		title_838	context_838	accept_838_1;menu_838_1	complete_838;submit_838		target_838		next_838	CanAcceptMenu_838		CompleteMenu_838					0	0	0						
839				s960101	3	JobMoHZ008	JobMoHZ008		4	4			838	866								43059			SubmitNpcEx_839		title_839	context_839	accept_839_1;menu_839_1	complete_839;submit_839		target_839		next_839	CanAcceptMenu_839		CompleteMenu_839					0	0	0						
840				s960101	3	JobMoHZ002	JobMoHZ002		4	4			866	841								43040			SubmitNpcEx_840		title_840	context_840	accept_840_1;menu_840_1	complete_840;submit_840		target_840		next_840	CanAcceptMenu_840		CompleteMenu_840					0	0	0						
841				s960101	3	JobMoHZ002	JobMoHZ002		4	4			840									43060			SubmitNpcEx_841		title_841	context_841	accept_841_1;menu_841_1	complete_841;submit_841		target_841		next_841	CanAcceptMenu_841		CompleteMenu_841					0	0	0						
842				s960101	3	WorldNpc10536	JobLuoY007		16	16				843				10063							SubmitNpcEx_842		title_842	context_842	accept_842_1;menu_842_1	complete_842;submit_842		target_842		next_842	CanAcceptMenu_842		CompleteMenu_842					0	0	0						
843				s960101	3	JobLuoY007	JobLuoY007		16	16			842	844								43042			SubmitNpcEx_843		title_843	context_843	accept_843_1;menu_843_1	complete_843;submit_843		target_843		next_843	CanAcceptMenu_843		CompleteMenu_843					0	0	0						
844				s960101	3	JobLuoY007	JobLuoY007		16	16			843	867								43058			SubmitNpcEx_844		title_844	context_844	accept_844_1;menu_844_1	complete_844;submit_844		target_844		next_844	CanAcceptMenu_844		CompleteMenu_844					0	0	0						
845				s960101	3	JobLuoY008	JobLuoY008		16	16			867	846								43044			SubmitNpcEx_845		title_845	context_845	accept_845_1;menu_845_1	complete_845;submit_845		target_845		next_845	CanAcceptMenu_845		CompleteMenu_845					0	0	0						
846				s960101	3	JobLuoY008	JobLuoY008		16	16			845	868								43059			SubmitNpcEx_846		title_846	context_846	accept_846_1;menu_846_1	complete_846;submit_846		target_846		next_846	CanAcceptMenu_846		CompleteMenu_846					0	0	0						
847				s960101	3	JobLuoY002	JobLuoY002		16	16			868	848								43040			SubmitNpcEx_847		title_847	context_847	accept_847_1;menu_847_1	complete_847;submit_847		target_847		next_847	CanAcceptMenu_847		CompleteMenu_847					0	0	0						
848				s960101	3	JobLuoY002	JobLuoY002		16	16			847									43060			SubmitNpcEx_848		title_848	context_848	accept_848_1;menu_848_1	complete_848;submit_848		target_848		next_848	CanAcceptMenu_848		CompleteMenu_848					0	0	0						
849				s960101	3	WorldNpc09841	JobChengD007		17	17				850				10064							SubmitNpcEx_849		title_849	context_849	accept_849_1;menu_849_1	complete_849;submit_849		target_849		next_849	CanAcceptMenu_849		CompleteMenu_849					0	0	0						
850				s960101	3	JobChengD007	JobChengD007		17	17			849	851								43042			SubmitNpcEx_850		title_850	context_850	accept_850_1;menu_850_1	complete_850;submit_850		target_850		next_850	CanAcceptMenu_850		CompleteMenu_850					0	0	0						
851				s960101	3	JobChengD007	JobChengD007		17	17			850	869								43058			SubmitNpcEx_851		title_851	context_851	accept_851_1;menu_851_1	complete_851;submit_851		target_851		next_851	CanAcceptMenu_851		CompleteMenu_851					0	0	0						
852				s960101	3	JobChengD008	JobChengD008		17	17			869	853								43044			SubmitNpcEx_852		title_852	context_852	accept_852_1;menu_852_1	complete_852;submit_852		target_852		next_852	CanAcceptMenu_852		CompleteMenu_852					0	0	0						
853				s960101	3	JobChengD008	JobChengD008		17	17			852	870								43059			SubmitNpcEx_853		title_853	context_853	accept_853_1;menu_853_1	complete_853;submit_853		target_853		next_853	CanAcceptMenu_853		CompleteMenu_853					0	0	0						
854				s960101	3	JobChengD002	JobChengD002		17	17			870	855								43040			SubmitNpcEx_854		title_854	context_854	accept_854_1;menu_854_1	complete_854;submit_854		target_854		next_854	CanAcceptMenu_854		CompleteMenu_854					0	0	0						
855				s960101	3	JobChengD002	JobChengD002		17	17			854									43060			SubmitNpcEx_855		title_855	context_855	accept_855_1;menu_855_1	complete_855;submit_855		target_855		next_855	CanAcceptMenu_855		CompleteMenu_855					0	0	0						
856		书生		s960101	3	JobJunZ014	JobJunZ014		7	7								22596				43025;43026;43055					title_856	context_856	accept_856_1;menu_856_1	complete_856;submit_856	uncom_856	target_856	task_TrackInfo_856	next_856	CanAcceptMenu_856	UncompleteMenu_856	CompleteMenu_856					0	0	0						
857		画师		s960101	3	JobJunZ015	JobJunZ015		7	7								22597				43027;43028;43029					title_857	context_857	accept_857_1;menu_857_1	complete_857;submit_857	uncom_857	target_857	task_TrackInfo_857	next_857	CanAcceptMenu_857	UncompleteMenu_857	CompleteMenu_857					0	0	0						
858		棋士		s960101	3	JobJunZ013	JobJunZ013		7	7								22598				43031					title_858	context_858	accept_858_1;menu_858_1	complete_858;submit_858	uncom_858	target_858	task_TrackInfo_858	next_858	CanAcceptMenu_858	UncompleteMenu_858	CompleteMenu_858					0	0	0						
859		琴师		s960101	3	JobJunZ012	JobJunZ012		7	7								22599				43057					title_859	context_859	accept_859_1;menu_859_1	complete_859;submit_859	uncom_859	target_859	task_TrackInfo_859	next_859	CanAcceptMenu_859	UncompleteMenu_859	CompleteMenu_859					0	0	0						
860		乞丐		s960101	3	JobGaiB017	JobGaiB017		6	6								22600				43056					title_860	context_860	accept_860_1;menu_860_1	complete_860;submit_860	uncom_860	target_860	task_TrackInfo_860	next_860	CanAcceptMenu_860	UncompleteMenu_860	CompleteMenu_860					0	0	0						
861				s960101	3	JobQianDZ007	JobQianDZ008		1	1			822	823											SubmitNpcEx_861		title_861	context_861	accept_861_1;menu_861_1	complete_861;submit_861		target_861		next_861	CanAcceptMenu_861		CompleteMenu_861					0	0	0						
862				s960101	3	JobQianDZ008	JobQianDZ002		1	1			824	825											SubmitNpcEx_862		title_862	context_862	accept_862_1;menu_862_1	complete_862;submit_862		target_862		next_862	CanAcceptMenu_862		CompleteMenu_862					0	0	0						
863				s960101	3	JobYanYZ007	JobYanYZ008		3	3			830	831											SubmitNpcEx_863		title_863	context_863	accept_863_1;menu_863_1	complete_863;submit_863		target_863		next_863	CanAcceptMenu_863		CompleteMenu_863					0	0	0						
864				s960101	3	JobYanYZ008	JobYanYZ002		3	3			832	833											SubmitNpcEx_864		title_864	context_864	accept_864_1;menu_864_1	complete_864;submit_864		target_864		next_864	CanAcceptMenu_864		CompleteMenu_864					0	0	0						
865				s960101	3	JobMoHZ007	JobMoHZ008		4	4			837	838											SubmitNpcEx_865		title_865	context_865	accept_865_1;menu_865_1	complete_865;submit_865		target_865		next_865	CanAcceptMenu_865		CompleteMenu_865					0	0	0						
866				s960101	3	JobMoHZ008	JobMoHZ002		4	4			839	840											SubmitNpcEx_866		title_866	context_866	accept_866_1;menu_866_1	complete_866;submit_866		target_866		next_866	CanAcceptMenu_866		CompleteMenu_866					0	0	0						
867				s960101	3	JobLuoY007	JobLuoY008		16	16			844	845											SubmitNpcEx_867		title_867	context_867	accept_867_1;menu_867_1	complete_867;submit_867		target_867		next_867	CanAcceptMenu_867		CompleteMenu_867					0	0	0						
868				s960101	3	JobLuoY008	JobLuoY002		16	16			846	847											SubmitNpcEx_868		title_868	context_868	accept_868_1;menu_868_1	complete_868;submit_868		target_868		next_868	CanAcceptMenu_868		CompleteMenu_868					0	0	0						
869				s960101	3	JobChengD007	JobChengD008		17	17			851	852											SubmitNpcEx_869		title_869	context_869	accept_869_1;menu_869_1	complete_869;submit_869		target_869		next_869	CanAcceptMenu_869		CompleteMenu_869					0	0	0						
870				s960101	3	JobChengD008	JobChengD002		17	17			853	854											SubmitNpcEx_870		title_870	context_870	accept_870_1;menu_870_1	complete_870;submit_870		target_870		next_870	CanAcceptMenu_870		CompleteMenu_870					0	0	0						
911				s960101	3	shhd	shhd											17148							SubmitNpcEx_911		title_911	context_911	accept_911_1;menu_911_1	complete_911;submit_911		target_911		next_911	CanAcceptMenu_911		CompleteMenu_911					1	0	0					1	
871		琴师		s960101	3	JobERG012	JobERG012		2	2								23671				43057					title_871	context_871	accept_871_1;menu_871_1	complete_871;submit_871		target_871		next_871	CanAcceptMenu_871		CompleteMenu_871					0	0	0						
872		琴师		s960101	3	JobYanYZ012	JobYanYZ012		3	3								23672				43057					title_872	context_872	accept_872_1;menu_872_1	complete_872;submit_872		target_872		next_872	CanAcceptMenu_872		CompleteMenu_872					0	0	0						
873		琴师		s960101	3	JobMoHZ012	JobMoHZ012		4	4								23673				43057					title_873	context_873	accept_873_1;menu_873_1	complete_873;submit_873		target_873		next_873	CanAcceptMenu_873		CompleteMenu_873					0	0	0						
874		棋士		s960101	3	JobERG013	JobERG013		2	2								23667				43031					title_874	context_874	accept_874_1;menu_874_1	complete_874;submit_874		target_874		next_874	CanAcceptMenu_874		CompleteMenu_874					0	0	0						
875		棋士		s960101	3	JobYanYZ013	JobYanYZ013		3	3								23668				43031					title_875	context_875	accept_875_1;menu_875_1	complete_875;submit_875		target_875		next_875	CanAcceptMenu_875		CompleteMenu_875					0	0	0						
876		棋士		s960101	3	JobMoHZ013	JobMoHZ013		4	4								23669				43031					title_876	context_876	accept_876_1;menu_876_1	complete_876;submit_876		target_876		next_876	CanAcceptMenu_876		CompleteMenu_876					0	0	0						
877		书生		s960101	3	JobERG014	JobERG014		2	2								23659				43025;43026;43055					title_877	context_877	accept_877_1;menu_877_1	complete_877;submit_877		target_877		next_877	CanAcceptMenu_877		CompleteMenu_877					0	0	0						
878		书生		s960101	3	JobYanYZ014	JobYanYZ014		3	3								23660				43025;43026;43055					title_878	context_878	accept_878_1;menu_878_1	complete_878;submit_878		target_878		next_878	CanAcceptMenu_878		CompleteMenu_878					0	0	0						
879		书生		s960101	3	JobMoHZ014	JobMoHZ014		4	4								23661				43025;43026;43055					title_879	context_879	accept_879_1;menu_879_1	complete_879;submit_879		target_879		next_879	CanAcceptMenu_879		CompleteMenu_879					0	0	0						
880		画师		s960101	3	JobERG015	JobERG015		2	2								23663				43027;43028;43029					title_880	context_880	accept_880_1;menu_880_1	complete_880;submit_880		target_880		next_880	CanAcceptMenu_880		CompleteMenu_880					0	0	0						
881		画师		s960101	3	JobYanYZ015	JobYanYZ015		3	3								23664				43027;43028;43029					title_881	context_881	accept_881_1;menu_881_1	complete_881;submit_881		target_881		next_881	CanAcceptMenu_881		CompleteMenu_881					0	0	0						
882		画师		s960101	3	JobMoHZ015	JobMoHZ015		4	4								23665				43027;43028;43029					title_882	context_882	accept_882_1;menu_882_1	complete_882;submit_882		target_882		next_882	CanAcceptMenu_882		CompleteMenu_882					0	0	0						
950				s960101																																														
951				s960101																																														
900				s960102	3		JobQianDZ001		1	1																	title_900	context_900	accept_900_1;menu_900_1	complete_900;submit_900		target_900		next_900	CanAcceptMenu_900		CompleteMenu_900					1	0	0						
901				s960102	3		JobQianDZ002		1	1																	title_901	context_901	accept_901_1;menu_901_1	complete_901;submit_901		target_901		next_901	CanAcceptMenu_901		CompleteMenu_901					1	0	0						
902				s960102	3		JobQianDZ003		1	1																	title_902	context_902	accept_902_1;menu_902_1	complete_902;submit_902		target_902		next_902	CanAcceptMenu_902		CompleteMenu_902					1	0	0						
903				s960102	3		JobQianDZ004		1	1																	title_903	context_903	accept_903_1;menu_903_1	complete_903;submit_903		target_903		next_903	CanAcceptMenu_903		CompleteMenu_903					1	0	0						
904				s960102	3		JobQianDZ005		1	1																	title_904	context_904	accept_904_1;menu_904_1	complete_904;submit_904		target_904		next_904	CanAcceptMenu_904		CompleteMenu_904					1	0	0						
905				s960102	3		JobQianDZ006		1	1																	title_905	context_905	accept_905_1;menu_905_1	complete_905;submit_905		target_905		next_905	CanAcceptMenu_905		CompleteMenu_905					1	0	0						
906				s960102	3		JobQianDZ007		1	1																	title_906	context_906	accept_906_1;menu_906_1	complete_906;submit_906		target_906		next_906	CanAcceptMenu_906		CompleteMenu_906					1	0	0						
907				s960102	3		JobQianDZ008		1	1																	title_907	context_907	accept_907_1;menu_907_1	complete_907;submit_907		target_907		next_907	CanAcceptMenu_907		CompleteMenu_907					1	0	0						
908				s960102	3		JobQianDZ009		1	1																	title_908	context_908	accept_908_1;menu_908_1	complete_908;submit_908		target_908		next_908	CanAcceptMenu_908		CompleteMenu_908					1	0	0						
909				s960102	3		JobQianDZ010		1	1																	title_909	context_909	accept_909_1;menu_909_1	complete_909;submit_909		target_909		next_909	CanAcceptMenu_909		CompleteMenu_909					1	0	0						
910				s960102	3		JobQianDZ011		1	1																	title_910	context_910	accept_910_1;menu_910_1	complete_910;submit_910		target_910		next_910	CanAcceptMenu_910		CompleteMenu_910					1	0	0						
912				s960102	3		shhd1			15														30			title_912	context_912	accept_912_1;menu_912_1	complete_912;submit_912		target_912		next_912	CanAcceptMenu_912		CompleteMenu_912					0	0	1	1	1				
913				s960102	3		JobQianDZ012		1	1																	title_913	context_913	accept_913_1;menu_913_1	complete_913;submit_913		target_913		next_913	CanAcceptMenu_913		CompleteMenu_913					1	0	0						
914				s960102	3		JobQianDZ013		1	1																	title_914	context_914	accept_914_1;menu_914_1	complete_914;submit_914		target_914		next_914	CanAcceptMenu_914		CompleteMenu_914					1	0	0						
915				s960102	3		JobQianDZ014		1	1																	title_915	context_915	accept_915_1;menu_915_1	complete_915;submit_915		target_915		next_915	CanAcceptMenu_915		CompleteMenu_915					1	0	0						
916				s960102	3		JobQianDZ015		1	1																	title_916	context_916	accept_916_1;menu_916_1	complete_916;submit_916		target_916		next_916	CanAcceptMenu_916		CompleteMenu_916					1	0	0						
917				s960102	3		JobQianDZ017		1	1																	title_917	context_917	accept_917_1;menu_917_1	complete_917;submit_917		target_917		next_917	CanAcceptMenu_917		CompleteMenu_917					1	0	0						
918				s960102	3		JobQianDZ016		1	1																	title_918	context_918	accept_918_1;menu_918_1	complete_918;submit_918		target_918		next_918	CanAcceptMenu_918		CompleteMenu_918					1	0	0						
920				s960102	3	fqrwnpc_1005	fqrwnpc_1005		1	1								17046;19296;103520	19296								title_920	context_920				target_920		next_920								1	2	1	1	1				
921				s960102	3	fqrwnpc_1003	fqrwnpc_1003		7	7								17046;19296;19297;103520	19296;19297						SubmitNpcEx_921		title_921	context_921				target_921		next_921								1		1	1	1				
922				s960102	3	fqrwnpc_1003	fqrwnpc_1003		7	7								17046;19296;19298;103520	19296;19298						SubmitNpcEx_922		title_922	context_922				target_922		next_922								1		1	1	1				
923				s960102	3	fqrwnpc_1004	fqrwnpc_1004		14	2								17046;19296;19297;103520	19296;19297						SubmitNpcEx_923		title_923	context_923	accept_923_1;menu_923_1	complete_923;submit_923		target_923										1		1	1	1				
924				s960102	3	fqrwnpc_1004	fqrwnpc_1004		14	2								17046;19296;19298;103520	19296;19298						SubmitNpcEx_924		title_924	context_924	accept_924_1;menu_924_1	complete_924;submit_924		target_924		next_924								1		1	1	1				
925				s960102	3	fqrwnpc_1008	fqrwnpc_1008		17	17								17046;19296;19297;103520	19296;19297			43061					title_925	context_925	accept_925_1;menu_925_1	complete_925;submit_925		target_925			CanAcceptMenu_925		CompleteMenu_925					1		1	1	1				
926				s960102	3	fqrwnpc_1009	fqrwnpc_1009		17	17								17046;19296;19298;19580;103520	19296;19298						SubmitNpcEx_926		title_926	context_926	accept_926_1;menu_926_1	complete_926;submit_926		target_926		next_926	CanAcceptMenu_926		CompleteMenu_926					1		1	1	1				
27520				s960102	5	khdnpc_ck0095	khdnpc_ck0095		329	329								107136									title_27520	context_27520	accept_27520_1;menu_27520_1	complete_27520;submit_27520		target_27520						3527				0		1	1	1				buff_bosskhdnv_jla
927				s960102	2	home_mj_leave	home_mj_leave		598	598								111404;111597;111602;									title_927	context_927				target_927		next_927								1								
930				s960103	5	tiejiangtudi	tiejiangtudi											2713	13649						SubmitNpcEx_930		title_930	context_930	accept_930_1;menu_930_1	complete_930;submit_930		target_930		next_930	CanAcceptMenu_930		CompleteMenu_930					1	0	0						
931				s960102	3	fqrwnpc_1010	fqrwnpc_1010		15	15								19296;17046;25332;103520									title_931	context_931				target_931										1		1	1	1				
960				s960102	3	fqrwnpc_1010	fqrwnpc_1010		15	15	961			961				25391;19463;103520									title_960	context_960				target_960										0	0	0						
961				s960102	3	fqrwnpc_1010	fqrwnpc_1010		15	15	962		960	962				103520									title_961	context_961				target_961										0	0	0						
962				s960102	3	fqrwnpc_1010	fqrwnpc_1010		15	15	963		961	963				103520									title_962	context_962				target_962										0	0	0						
963				s960102	3	fqrwnpc_1010	fqrwnpc_1010		15	15			962					103520									title_963	context_963				target_963										0	0	0						
27501				s960102	9		Transbron04A		1	1	27502			27502											SubmitNpcEx_27501		title_27501	context_27501	accept_27501_1;menu_27501_1	complete_27501;submit_27501		target_27501		next_27501	CanAcceptMenu_27501		CompleteMenu_27501					0	0	0						
27502				s960102	9	Transbron04A	Npc_yd_sh_qdz_01		1	1	40		27501												SubmitNpcEx_27502		title_27502	context_27502		complete_27502;submit_27502		target_27502		next_27502			CompleteMenu_27502					0	0	0						
27503				s960102	9		Transbron02A		2	2	27504			27504													title_27503	context_27503		complete_27503;submit_27503		target_27503										0	0	0						
27504				s960102	9	Transbron02A	Npc_yd_sh_erg_01		2	2	68		27503												SubmitNpcEx_27504		title_27504	context_27504		complete_27504;submit_27504		target_27504		next_27504			CompleteMenu_27504					0	0	0						
27505				s960102	9		Transbron03A		3	3	27506			27506													title_27505	context_27505		complete_27505;submit_27505		target_27505					CompleteMenu_27505					0	0	0						
27506				s960102	9	Transbron03A	Npc_yd_sh_yyz_01		3	3	49		27505												SubmitNpcEx_27506		title_27506	context_27506		complete_27506;submit_27506		target_27506		next_27506			CompleteMenu_27506					0	0	0						
27507				s960102	9		Transbron01A		4	4	27508			27508													title_27507	context_27507		complete_27507;submit_27507		target_27507					CompleteMenu_27507					0	0	0						
27508				s960102	9	Transbron01A	Npc_yd_sh_jmy_01		4	4	59		27507												SubmitNpcEx_27508		title_27508	context_27508		complete_27508;submit_27508		target_27508		next_27508			CompleteMenu_27508					0	0	0						
27509				s960102	9		Transcity05D		17	17	27510			27510													title_27509	context_27509		complete_27509;submit_27509		target_27509										0	0	0						
27510				s960102	9	Transcity05D	Npc_yd_sh_cd_01		17	17	50		27509												SubmitNpcEx_27510		title_27510	context_27510		complete_27510;submit_27510		target_27510		next_27510			CompleteMenu_27510					0	0	0						
27511				s960102	9	WorldNpc00068	Npc_yd_sh_qdz_01		1	1								26269									title_27511	context_27511	accept_27511_1;menu_27511_1	complete_27511;submit_27511		target_27511										0	0	0						
27512				s960102	9	yyz093	Npc_yd_sh_yyz_01		3	3								26270									title_27512	context_27512	accept_27512_1;menu_27512_1	complete_27512;submit_27512		target_27512										0	0	0						
27513				s960102	9	WorldNpc09759	Npc_yd_sh_cd_01		17	17								26271									title_27513	context_27513	accept_27513_1;menu_27513_1	complete_27513;submit_27513		target_27513										0	0	0						
27514				s960102	9	WorldNpc00961	Npc_yd_sh_jmy_01		4	4								26272									title_27514	context_27514	accept_27514_1;menu_27514_1	complete_27514;submit_27514		target_27514										0	0	0						
27540				s960102	3	fqrwnpc_1012	fqrwnpc_1012		17	17								659;19428;27671;110840									title_27540	context_27540	accept_27540_1;menu_27540_1	complete_27540;submit_27540		target_27540			CanAcceptMenu_27540		CompleteMenu_27540					1	0	0						
27543				s960102	3	fqrwnpc_1012	fqrwnpc_1012		17	17								19219;103520;27671;110840;110843									title_27543	context_27543	accept_27543_1;menu_27543_1	complete_27543;submit_27543		target_27543		next_27543	CanAcceptMenu_27543		CompleteMenu_27543					1	0	1	1	1				buf_qrj_ty
27542				s960102	3	fqrwnpc_1012	fqrwnpc_1012		17	17								660;19428;27671;110840									title_27542	context_27542	accept_27542_1;menu_27542_1	complete_27542;submit_27542		target_27542			CanAcceptMenu_27542		CompleteMenu_27542					1	0	0						
27541				s960102	3	fqrwnpc_1012	fqrwnpc_1012		17	17								19219;103520;27671;110840;110842									title_27541	context_27541	accept_27541_1;menu_27541_1	complete_27541;submit_27541		target_27541			CanAcceptMenu_27541		CompleteMenu_27541					1	0	1	1	1				buf_qrj_ty
932				s960102	3		JobYanYZ001		3	3																	title_932	context_932	accept_932_1;menu_932_1	complete_932;submit_932		target_932		next_932	CanAcceptMenu_932		CompleteMenu_932					1	0	0						
933				s960102	3		JobYanYZ002		3	3																	title_933	context_933	accept_933_1;menu_933_1	complete_933;submit_933		target_933		next_933	CanAcceptMenu_933		CompleteMenu_933					1	0	0						
934				s960102	3		JobYanYZ003		3	3																	title_934	context_934	accept_934_1;menu_934_1	complete_934;submit_934		target_934		next_934	CanAcceptMenu_934		CompleteMenu_934					1	0	0						
935				s960102	3		JobYanYZ004		3	3																	title_935	context_935	accept_935_1;menu_935_1	complete_935;submit_935		target_935		next_935	CanAcceptMenu_935		CompleteMenu_935					1	0	0						
936				s960102	3		JobYanYZ005		3	3																	title_936	context_936	accept_936_1;menu_936_1	complete_936;submit_936		target_936		next_936	CanAcceptMenu_936		CompleteMenu_936					1	0	0						
937				s960102	3		JobYanYZ006		3	3																	title_937	context_937	accept_937_1;menu_937_1	complete_937;submit_937		target_937		next_937	CanAcceptMenu_937		CompleteMenu_937					1	0	0						
938				s960102	3		JobYanYZ007		3	3																	title_938	context_938	accept_938_1;menu_938_1	complete_938;submit_938		target_938		next_938	CanAcceptMenu_938		CompleteMenu_938					1	0	0						
939				s960102	3		JobYanYZ008		3	3																	title_939	context_939	accept_939_1;menu_939_1	complete_939;submit_939		target_939		next_939	CanAcceptMenu_939		CompleteMenu_939					1	0	0						
940				s960102	3		JobYanYZ009		3	3																	title_940	context_940	accept_940_1;menu_940_1	complete_940;submit_940		target_940		next_940	CanAcceptMenu_940		CompleteMenu_940					1	0	0						
941				s960102	3		JobYanYZ010		3	3																	title_941	context_941	accept_941_1;menu_941_1	complete_941;submit_941		target_941		next_941	CanAcceptMenu_941		CompleteMenu_941					1	0	0						
